bagOfFeaturesData1,bagOfFeaturesData2,bagOfFeaturesData3,bagOfFeaturesData4,bagOfFeaturesData5,bagOfFeaturesData6,bagOfFeaturesData7,bagOfFeaturesData8,bagOfFeaturesData9,bagOfFeaturesData10,bagOfFeaturesData11,bagOfFeaturesData12,bagOfFeaturesData13,bagOfFeaturesData14,bagOfFeaturesData15,bagOfFeaturesData16,bagOfFeaturesData17,bagOfFeaturesData18,bagOfFeaturesData19,bagOfFeaturesData20,bagOfFeaturesData21,bagOfFeaturesData22,bagOfFeaturesData23,bagOfFeaturesData24,bagOfFeaturesData25,bagOfFeaturesData26,bagOfFeaturesData27,bagOfFeaturesData28,bagOfFeaturesData29,bagOfFeaturesData30,bagOfFeaturesData31,bagOfFeaturesData32,bagOfFeaturesData33,bagOfFeaturesData34,bagOfFeaturesData35,bagOfFeaturesData36,bagOfFeaturesData37,bagOfFeaturesData38,bagOfFeaturesData39,bagOfFeaturesData40,bagOfFeaturesData41,bagOfFeaturesData42,bagOfFeaturesData43,bagOfFeaturesData44,bagOfFeaturesData45,bagOfFeaturesData46,bagOfFeaturesData47,bagOfFeaturesData48,bagOfFeaturesData49,bagOfFeaturesData50,bagOfFeaturesData51,bagOfFeaturesData52,bagOfFeaturesData53,bagOfFeaturesData54,bagOfFeaturesData55,bagOfFeaturesData56,bagOfFeaturesData57,bagOfFeaturesData58,bagOfFeaturesData59,bagOfFeaturesData60,bagOfFeaturesData61,bagOfFeaturesData62,bagOfFeaturesData63,bagOfFeaturesData64,bagOfFeaturesData65,bagOfFeaturesData66,bagOfFeaturesData67,bagOfFeaturesData68,bagOfFeaturesData69,bagOfFeaturesData70,bagOfFeaturesData71,bagOfFeaturesData72,bagOfFeaturesData73,bagOfFeaturesData74,bagOfFeaturesData75,bagOfFeaturesData76,bagOfFeaturesData77,bagOfFeaturesData78,bagOfFeaturesData79,bagOfFeaturesData80,bagOfFeaturesData81,bagOfFeaturesData82,bagOfFeaturesData83,bagOfFeaturesData84,bagOfFeaturesData85,bagOfFeaturesData86,bagOfFeaturesData87,bagOfFeaturesData88,bagOfFeaturesData89,bagOfFeaturesData90,bagOfFeaturesData91,bagOfFeaturesData92,bagOfFeaturesData93,bagOfFeaturesData94,bagOfFeaturesData95,bagOfFeaturesData96,bagOfFeaturesData97,bagOfFeaturesData98,bagOfFeaturesData99,bagOfFeaturesData100,bagOfFeaturesData101,bagOfFeaturesData102,bagOfFeaturesData103,bagOfFeaturesData104,bagOfFeaturesData105,bagOfFeaturesData106,bagOfFeaturesData107,bagOfFeaturesData108,bagOfFeaturesData109,bagOfFeaturesData110,bagOfFeaturesData111,bagOfFeaturesData112,bagOfFeaturesData113,bagOfFeaturesData114,bagOfFeaturesData115,bagOfFeaturesData116,bagOfFeaturesData117,bagOfFeaturesData118,bagOfFeaturesData119,bagOfFeaturesData120,bagOfFeaturesData121,bagOfFeaturesData122,bagOfFeaturesData123,bagOfFeaturesData124,bagOfFeaturesData125,bagOfFeaturesData126,bagOfFeaturesData127,bagOfFeaturesData128,bagOfFeaturesData129,bagOfFeaturesData130,bagOfFeaturesData131,bagOfFeaturesData132,bagOfFeaturesData133,bagOfFeaturesData134,bagOfFeaturesData135,bagOfFeaturesData136,bagOfFeaturesData137,bagOfFeaturesData138,bagOfFeaturesData139,bagOfFeaturesData140,bagOfFeaturesData141,bagOfFeaturesData142,bagOfFeaturesData143,bagOfFeaturesData144,bagOfFeaturesData145,bagOfFeaturesData146,bagOfFeaturesData147,bagOfFeaturesData148,bagOfFeaturesData149,bagOfFeaturesData150,class
0,0,0,0,0,0,0,0.13736055791378,0,0,0.0686802789568901,0,0.0686802789568901,0.27472111582756,0.206040844321251,0,0.0686802789568901,0,0,0,0,0,0,0,0,0.13736055791378,0,0,0,0,0,0,0.0686802789568901,0.0686802789568901,0,0,0,0,0,0.0686802789568901,0,0,0.0686802789568901,0,0.13736055791378,0.0686802789568901,0,0,0,0,0,0.0686802789568901,0.0686802789568901,0,0,0,0.0686802789568901,0.0686802789568901,0,0,0,0.0686802789568901,0,0,0.0686802789568901,0,0.0686802789568901,0.13736055791378,0.0686802789568901,0.27472111582756,0,0.0686802789568901,0.13736055791378,0,0.13736055791378,0,0,0.0686802789568901,0,0,0,0,0.0686802789568901,0,0,0.0686802789568901,0.0686802789568901,0,0,0.13736055791378,0.0686802789568901,0.206040844321251,0,0.0686802789568901,0.0686802789568901,0.13736055791378,0,0,0.13736055791378,0,0,0,0,0.0686802789568901,0.206040844321251,0.206040844321251,0,0.0686802789568901,0.0686802789568901,0.13736055791378,0,0,0,0,0,0.27472111582756,0.0686802789568901,0,0,0,0,0.0686802789568901,0.0686802789568901,0.343401402235031,0.206040844321251,0.0686802789568901,0.0686802789568901,0,0,0,0,0.13736055791378,0.13736055791378,0,0.13736055791378,0.0686802789568901,0,0,0.0686802789568901,0,0.0686802789568901,0.0686802789568901,0.0686802789568901,0.13736055791378,0,0,0.0686802789568901,0,0,0,smallTestData
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333343267441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333343267441,0,0,0,0,0,0,0,0,0,0,0,0.333333343267441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333343267441,0,0,0,0,0,0,0,0,0,0,0,0,0.333333343267441,0,0,0,0,0,0.666666686534882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,smallTestData
0.0180012248456478,0.234015911817551,0.0360024496912956,0.0540036745369434,0.162011012434959,0.0720048993825912,0,0.0540036745369434,0.0540036745369434,0,0.0360024496912956,0.108007349073887,0.108007349073887,0.0180012248456478,0,0.108007349073887,0.0180012248456478,0.0540036745369434,0.108007349073887,0.0540036745369434,0.0900061205029488,0,0.0900061205029488,0.0360024496912956,0,0.108007349073887,0.108007349073887,0.126008570194244,0.180012241005898,0.0180012248456478,0.0180012248456478,0,0.0360024496912956,0.0720048993825912,0.0180012248456478,0.108007349073887,0.0180012248456478,0.108007349073887,0,0.0180012248456478,0.0540036745369434,0,0.0180012248456478,0.0360024496912956,0,0.0180012248456478,0.126008570194244,0.0180012248456478,0.0720048993825912,0.0900061205029488,0.0180012248456478,0.0900061205029488,0.0540036745369434,0,0.0720048993825912,0.0360024496912956,0.0360024496912956,0.0720048993825912,0.0900061205029488,0.0540036745369434,0.0180012248456478,0.0180012248456478,0,0.0180012248456478,0.0540036745369434,0.0900061205029488,0,0.126008570194244,0.0360024496912956,0.0360024496912956,0.144009798765182,0,0.0540036745369434,0,0.0360024496912956,0.0180012248456478,0.0180012248456478,0.126008570194244,0.0360024496912956,0.162011012434959,0.0180012248456478,0.0720048993825912,0.0720048993825912,0.216014698147774,0.0720048993825912,0.0540036745369434,0.0360024496912956,0.0540036745369434,0,0.234015911817551,0.0900061205029488,0.0900061205029488,0.0180012248456478,0.0360024496912956,0.0360024496912956,0.0540036745369434,0,0.108007349073887,0.0720048993825912,0,0.0360024496912956,0,0.0180012248456478,0.126008570194244,0.306020826101303,0.0540036745369434,0.0540036745369434,0.144009798765182,0.126008570194244,0.0360024496912956,0.0360024496912956,0,0.0720048993825912,0.0540036745369434,0.108007349073887,0.0540036745369434,0,0.0360024496912956,0.0900061205029488,0.108007349073887,0.0360024496912956,0.108007349073887,0.0360024496912956,0.108007349073887,0.180012241005898,0.0360024496912956,0.0360024496912956,0.0360024496912956,0.0900061205029488,0.0540036745369434,0.0360024496912956,0.252017140388489,0.0180012248456478,0.0360024496912956,0.0720048993825912,0.0360024496912956,0.0180012248456478,0.0360024496912956,0.0180012248456478,0.0180012248456478,0.108007349073887,0,0,0,0.108007349073887,0.0180012248456478,0,0.0720048993825912,0.0540036745369434,0.126008570194244,smallTestData
0,0.377964437007904,0,0,0.377964437007904,0,0,0,0,0,0,0,0,0,0,0,0.377964437007904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377964437007904,0,0,0,0,0,0.377964437007904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377964437007904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377964437007904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,smallTestData
0,0,0,0.0426789596676826,0.0853579193353653,0.213394790887833,0,0,0,0.128036871552467,0.0426789596676826,0,0.128036871552467,0,0.128036871552467,0,0,0.0426789596676826,0,0,0,0,0.128036871552467,0.0426789596676826,0.0853579193353653,0.0853579193353653,0.0426789596676826,0,0,0.0426789596676826,0.128036871552467,0.0853579193353653,0,0,0.0426789596676826,0,0.0853579193353653,0.0853579193353653,0.170715838670731,0.0426789596676826,0,0.0853579193353653,0.0426789596676826,0,0.0426789596676826,0.128036871552467,0,0,0,0,0,0,0.0426789596676826,0.0426789596676826,0,0,0.0853579193353653,0.0426789596676826,0,0.170715838670731,0,0,0,0.0426789596676826,0.0426789596676826,0,0.213394790887833,0,0.0426789596676826,0.128036871552467,0.0426789596676826,0.0853579193353653,0.170715838670731,0,0.128036871552467,0,0.0426789596676826,0.0426789596676826,0,0,0.128036871552467,0,0,0.128036871552467,0.0853579193353653,0.0426789596676826,0,0,0,0,0.128036871552467,0.170715838670731,0,0,0,0.128036871552467,0,0,0.0853579193353653,0,0.0853579193353653,0.128036871552467,0,0,0.128036871552467,0.0426789596676826,0,0,0.341431677341461,0.0426789596676826,0,0.0426789596676826,0.0426789596676826,0,0,0.0426789596676826,0.0853579193353653,0.0853579193353653,0,0,0,0.0426789596676826,0.0853579193353653,0.128036871552467,0.0426789596676826,0.0426789596676826,0.128036871552467,0.256073743104935,0,0.0426789596676826,0.213394790887833,0,0.0426789596676826,0,0,0,0.0426789596676826,0,0,0,0.0853579193353653,0.128036871552467,0.0853579193353653,0.298752695322037,0,0,0,0.0853579193353653,0.0853579193353653,0.0426789596676826,smallTestData
0.0467652343213558,0,0.0701478496193886,0.210443556308746,0,0,0,0,0,0,0.0233826171606779,0,0,0,0.0467652343213558,0,0,0,0.1636783182621,0.0467652343213558,0,0,0.0701478496193886,0.187060937285423,0.0233826171606779,0,0.0233826171606779,0,0.0467652343213558,0.0467652343213558,0,0.0467652343213558,0.0233826171606779,0.0467652343213558,0.0467652343213558,0.0233826171606779,0.0701478496193886,0.0467652343213558,0.0467652343213558,0.0701478496193886,0,0.0701478496193886,0.140295699238777,0,0.116913087666035,0,0.0233826171606779,0,0,0.187060937285423,0,0.0935304686427116,0.0233826171606779,0,0.0233826171606779,0,0.116913087666035,0,0,0.0701478496193886,0.0467652343213558,0.0233826171606779,0,0,0.0701478496193886,0,0.140295699238777,0.0233826171606779,0,0.0935304686427116,0,0.1636783182621,0.0233826171606779,0,0.0467652343213558,0,0.0233826171606779,0.0467652343213558,0.0233826171606779,0,0.0467652343213558,0,0,0.0233826171606779,0.0935304686427116,0.1636783182621,0.210443556308746,0.0467652343213558,0.0467652343213558,0.0935304686427116,0.0467652343213558,0,0,0,0,0.116913087666035,0,0,0.1636783182621,0,0,0.0467652343213558,0.187060937285423,0.0467652343213558,0.0467652343213558,0,0,0.0467652343213558,0.0467652343213558,0.0467652343213558,0.0467652343213558,0.0467652343213558,0,0.0935304686427116,0.1636783182621,0,0.0233826171606779,0,0.420887112617493,0.0935304686427116,0.280591398477554,0.187060937285423,0,0.0935304686427116,0.116913087666035,0,0.0467652343213558,0.0701478496193886,0.0467652343213558,0.0467652343213558,0.0467652343213558,0.0467652343213558,0.140295699238777,0,0.0233826171606779,0.116913087666035,0,0,0,0,0.0701478496193886,0.0935304686427116,0.0233826171606779,0.0467652343213558,0.0701478496193886,0.210443556308746,0.0233826171606779,0.0467652343213558,0.0467652343213558,0.0935304686427116,smallTestData
0,0.0317820869386196,0.0953462570905685,0.0317820869386196,0.254256695508957,0.0317820869386196,0.0317820869386196,0.0317820869386196,0,0.0317820869386196,0.0317820869386196,0,0.0635641738772392,0.0635641738772392,0.0317820869386196,0.0635641738772392,0.0953462570905685,0.0635641738772392,0.158910423517227,0.0317820869386196,0.0953462570905685,0,0.127128347754478,0.0635641738772392,0,0.158910423517227,0,0.127128347754478,0.190692514181137,0,0,0.127128347754478,0,0.0317820869386196,0.127128347754478,0.158910423517227,0,0.0317820869386196,0.0317820869386196,0,0,0.0317820869386196,0,0.0635641738772392,0,0.0317820869386196,0.0317820869386196,0.0953462570905685,0.0317820869386196,0.0317820869386196,0.0317820869386196,0.0635641738772392,0,0,0.0953462570905685,0.0953462570905685,0,0.0317820869386196,0,0.0317820869386196,0.0317820869386196,0.0635641738772392,0,0.158910423517227,0.0953462570905685,0,0.0635641738772392,0.127128347754478,0.127128347754478,0.127128347754478,0.0317820869386196,0,0.190692514181137,0,0.0635641738772392,0,0.0635641738772392,0,0.0635641738772392,0,0.0317820869386196,0.0953462570905685,0.0953462570905685,0.0953462570905685,0,0,0.0317820869386196,0.0635641738772392,0.0317820869386196,0.0317820869386196,0,0.0635641738772392,0,0.0317820869386196,0.0317820869386196,0,0,0,0.381385028362274,0,0.158910423517227,0,0.0953462570905685,0.127128347754478,0.0953462570905685,0.0635641738772392,0.0953462570905685,0,0.0953462570905685,0.0317820869386196,0,0.0317820869386196,0.0317820869386196,0.127128347754478,0.0953462570905685,0.0317820869386196,0.0635641738772392,0.158910423517227,0.127128347754478,0.0317820869386196,0.127128347754478,0.0635641738772392,0.0635641738772392,0.127128347754478,0.0317820869386196,0.0317820869386196,0,0.0635641738772392,0.0317820869386196,0.0635641738772392,0,0.0317820869386196,0.0635641738772392,0,0,0.0317820869386196,0.0317820869386196,0.127128347754478,0,0.0635641738772392,0.158910423517227,0.0317820869386196,0,0,0.222474604845047,0.0635641738772392,0.0317820869386196,0,0.0317820869386196,0.0953462570905685,smallTestData
0.0402584820985794,0.301938623189926,0,0,0,0.161033928394318,0.0201292410492897,0.161033928394318,0,0,0.100646205246449,0.201292410492897,0.181163176894188,0.120775453746319,0,0.0201292410492897,0,0.161033928394318,0,0.0201292410492897,0.241550907492638,0,0.0201292410492897,0,0,0,0.0805169641971588,0.362326353788376,0,0.100646205246449,0.0201292410492897,0,0.0805169641971588,0,0.0603877268731594,0.0603877268731594,0.0402584820985794,0,0,0,0.0603877268731594,0,0.0402584820985794,0,0.0201292410492897,0,0.0201292410492897,0.0402584820985794,0.241550907492638,0,0.0603877268731594,0.0201292410492897,0.0402584820985794,0.0201292410492897,0,0,0.0402584820985794,0.100646205246449,0,0,0.0201292410492897,0,0.0201292410492897,0,0.120775453746319,0,0,0,0.201292410492897,0,0.0402584820985794,0,0.0603877268731594,0,0,0.221421658992767,0.161033928394318,0.0201292410492897,0.0201292410492897,0,0,0.0603877268731594,0.281809389591217,0,0,0,0,0,0.0603877268731594,0,0.0201292410492897,0.281809389591217,0.100646205246449,0.0402584820985794,0.100646205246449,0,0,0.0201292410492897,0,0,0.221421658992767,0,0,0,0,0,0,0,0,0.0201292410492897,0.0603877268731594,0,0.0603877268731594,0,0,0,0,0.140904694795609,0.0201292410492897,0,0,0,0.100646205246449,0,0,0,0.0201292410492897,0,0,0.0201292410492897,0.0201292410492897,0,0,0.0402584820985794,0.0201292410492897,0,0.0402584820985794,0.0201292410492897,0.0201292410492897,0,0,0,0.0402584820985794,0.0201292410492897,0,0,0.0402584820985794,0.0402584820985794,0,0,smallTestData
0,0.232889011502266,0,0,0.0582222528755665,0.17466676235199,0.116444505751133,0,0,0.116444505751133,0,0,0.232889011502266,0.116444505751133,0,0,0,0.116444505751133,0.0582222528755665,0,0,0,0,0,0.17466676235199,0.0582222528755665,0.116444505751133,0.0582222528755665,0.349333524703979,0.0582222528755665,0,0.349333524703979,0,0,0.116444505751133,0,0,0,0.0582222528755665,0,0.0582222528755665,0,0,0.116444505751133,0,0.17466676235199,0.0582222528755665,0,0,0,0,0.0582222528755665,0,0,0,0.0582222528755665,0,0.0582222528755665,0.0582222528755665,0.116444505751133,0,0,0,0,0,0.116444505751133,0,0.291111260652542,0,0,0.116444505751133,0.116444505751133,0.0582222528755665,0,0,0,0.116444505751133,0,0,0,0,0,0,0,0,0,0,0,0.0582222528755665,0,0,0.17466676235199,0,0.0582222528755665,0,0,0.116444505751133,0,0.17466676235199,0,0.116444505751133,0,0,0,0,0.0582222528755665,0.116444505751133,0,0,0,0,0,0,0,0,0,0,0,0,0.116444505751133,0,0.0582222528755665,0,0.0582222528755665,0.116444505751133,0,0.0582222528755665,0,0,0.0582222528755665,0.17466676235199,0,0,0,0,0.0582222528755665,0,0,0.0582222528755665,0,0.116444505751133,0.0582222528755665,0,0,0.116444505751133,0,0,0.116444505751133,0,0.17466676235199,smallTestData
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.801783680915833,0,0,0,0,0,0,0,0,0,0,0.267261207103729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267261207103729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267261207103729,0,0,0,0,0,0,0,0.267261207103729,0,0,0,0,0,0,0,0.267261207103729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,smallTestData
0,0.144337564706802,0,0,0.0721687823534012,0.433012723922729,0.0721687823534012,0,0.0721687823534012,0.288675129413605,0,0,0.288675129413605,0.216506361961365,0.0721687823534012,0,0.0721687823534012,0,0,0,0,0,0,0,0.216506361961365,0,0.0721687823534012,0.144337564706802,0.144337564706802,0.0721687823534012,0,0,0,0,0,0,0,0,0,0,0.144337564706802,0,0,0.144337564706802,0,0.144337564706802,0,0,0,0,0,0,0.0721687823534012,0,0,0,0,0.0721687823534012,0.144337564706802,0.216506361961365,0,0,0.0721687823534012,0,0,0,0.0721687823534012,0.144337564706802,0.0721687823534012,0,0,0.144337564706802,0.0721687823534012,0,0.144337564706802,0,0.216506361961365,0,0,0,0.0721687823534012,0,0,0,0,0,0.0721687823534012,0.0721687823534012,0,0,0,0.144337564706802,0,0,0.0721687823534012,0,0.0721687823534012,0.0721687823534012,0.0721687823534012,0,0.0721687823534012,0,0,0,0,0,0,0,0,0.0721687823534012,0,0,0,0,0,0.0721687823534012,0,0,0,0,0,0.0721687823534012,0,0.0721687823534012,0.144337564706802,0,0.0721687823534012,0,0,0,0.144337564706802,0,0.0721687823534012,0,0,0,0,0.144337564706802,0,0,0,0,0,0,0,0,0,0.0721687823534012,0,0.144337564706802,smallTestData
0,0.63245552778244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63245552778244,0,0,0,0,0,0,0.31622776389122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31622776389122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,smallTestData
0,0,0,0,0,0,0,0,0,0.121267817914486,0,0,0.121267817914486,0.242535635828972,0.121267817914486,0,0,0,0,0,0,0,0,0,0.121267817914486,0,0.242535635828972,0.242535635828972,0,0,0,0,0,0,0,0,0,0,0.121267817914486,0,0,0.242535635828972,0,0,0,0,0.242535635828972,0,0,0,0,0.121267817914486,0,0,0,0,0,0,0,0,0,0,0,0.121267817914486,0,0,0,0.121267817914486,0,0.121267817914486,0.121267817914486,0.242535635828972,0,0,0,0,0.121267817914486,0,0.121267817914486,0,0.121267817914486,0,0,0,0.121267817914486,0,0,0,0,0,0.121267817914486,0,0,0.121267817914486,0,0,0,0.121267817914486,0.363803446292877,0.121267817914486,0.121267817914486,0.121267817914486,0,0,0.121267817914486,0,0,0,0,0,0,0,0,0,0,0,0.121267817914486,0,0,0,0,0,0.242535635828972,0.242535635828972,0,0.121267817914486,0,0,0.121267817914486,0,0,0,0,0,0,0,0,0,0.121267817914486,0,0,0.121267817914486,0,0,0,0.121267817914486,0,0,0,0,smallTestData
0,0.232103541493416,0,0,0,0.058025885373354,0,0,0.174077644944191,0,0.058025885373354,0.116051770746708,0.174077644944191,0.116051770746708,0.116051770746708,0.058025885373354,0.116051770746708,0.290129423141479,0,0,0.232103541493416,0,0.116051770746708,0,0.116051770746708,0,0.174077644944191,0.058025885373354,0,0.116051770746708,0,0,0.058025885373354,0,0,0,0.058025885373354,0,0.058025885373354,0.174077644944191,0,0.116051770746708,0,0,0.058025885373354,0.174077644944191,0.116051770746708,0,0,0,0,0,0.058025885373354,0,0,0,0.058025885373354,0.058025885373354,0.464207082986832,0.058025885373354,0.058025885373354,0,0.058025885373354,0.116051770746708,0,0,0,0,0,0,0,0.174077644944191,0.058025885373354,0,0,0,0.116051770746708,0,0,0,0.058025885373354,0,0,0,0,0,0,0,0.058025885373354,0,0,0,0.058025885373354,0.058025885373354,0,0.058025885373354,0,0.174077644944191,0,0,0,0.058025885373354,0,0.058025885373354,0,0,0,0,0,0,0.116051770746708,0,0,0,0.058025885373354,0.232103541493416,0,0.116051770746708,0,0,0,0,0.058025885373354,0,0,0.058025885373354,0,0.058025885373354,0,0,0.058025885373354,0,0,0.174077644944191,0.058025885373354,0,0.058025885373354,0,0,0,0,0,0.058025885373354,0,0,0,0.058025885373354,0,0.116051770746708,0.058025885373354,smallTestData
0,0,0.133630618453026,0,0,0,0,0,0.133630618453026,0,0,0,0.133630618453026,0.267261236906052,0.133630618453026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133630618453026,0,0,0,0.267261236906052,0,0,0,0.133630618453026,0,0,0,0,0,0.133630618453026,0,0,0,0,0,0,0,0,0,0.133630618453026,0,0,0,0,0,0.133630618453026,0,0.267261236906052,0,0,0.133630618453026,0,0.133630618453026,0.133630618453026,0,0,0,0,0,0,0,0,0,0,0.133630618453026,0,0,0,0,0,0,0,0,0,0,0.133630618453026,0,0.133630618453026,0.133630618453026,0,0,0,0,0,0.133630618453026,0.133630618453026,0,0.133630618453026,0,0.267261236906052,0,0,0,0,0,0,0,0.133630618453026,0.133630618453026,0,0,0.400891840457916,0,0,0.133630618453026,0,0,0,0.133630618453026,0,0,0,0,0.133630618453026,0,0,0.267261236906052,0,0,0.133630618453026,0,0.133630618453026,0,0.133630618453026,0,0,0,0,smallTestData
0.106916710734367,0.0320750139653683,0.0427666865289211,0.0106916716322303,0.0106916716322303,0.0106916716322303,0.0641500279307365,0.0748417004942894,0,0.0106916716322303,0.11760838329792,0.19245009124279,0.106916710734367,0.0962250456213951,0.0641500279307365,0.0106916716322303,0.0427666865289211,0.128300055861473,0.0213833432644606,0,0.0213833432644606,0.0213833432644606,0.128300055861473,0.0213833432644606,0.0534583553671837,0.0106916716322303,0.128300055861473,0.0320750139653683,0.0213833432644606,0.0962250456213951,0.128300055861473,0,0.181758418679237,0,0.0427666865289211,0,0.138991728425026,0.0106916716322303,0.0106916716322303,0.0427666865289211,0.11760838329792,0.0320750139653683,0.0748417004942894,0.0320750139653683,0.138991728425026,0.0748417004942894,0.0427666865289211,0.0641500279307365,0.149683400988579,0.0213833432644606,0.0320750139653683,0.0106916716322303,0.0962250456213951,0.0641500279307365,0,0,0.106916710734367,0.160375073552132,0.0213833432644606,0.0427666865289211,0.11760838329792,0.181758418679237,0.0320750139653683,0.0106916716322303,0.203141748905182,0,0.0641500279307365,0.0213833432644606,0.0855333730578423,0.0641500279307365,0,0,0.0427666865289211,0,0.0748417004942894,0.106916710734367,0.213833421468735,0,0.0855333730578423,0.0213833432644606,0.0213833432644606,0.0213833432644606,0.0534583553671837,0,0.0106916716322303,0.0320750139653683,0.0962250456213951,0.0106916716322303,0.0213833432644606,0,0.0962250456213951,0.0427666865289211,0.19245009124279,0.128300055861473,0.0213833432644606,0.0748417004942894,0,0.0213833432644606,0,0.0320750139653683,0.0641500279307365,0.138991728425026,0.160375073552132,0.0962250456213951,0,0,0.0427666865289211,0.0213833432644606,0,0.0427666865289211,0.0748417004942894,0.0213833432644606,0.0106916716322303,0.0962250456213951,0.0106916716322303,0.106916710734367,0.0320750139653683,0.0855333730578423,0.160375073552132,0.0320750139653683,0.0641500279307365,0,0.213833421468735,0.0106916716322303,0,0,0.0213833432644606,0.0641500279307365,0.11760838329792,0.0534583553671837,0.0427666865289211,0,0.0320750139653683,0.0106916716322303,0.0748417004942894,0.0427666865289211,0.288675129413605,0.0213833432644606,0.0106916716322303,0.0213833432644606,0.0213833432644606,0.0641500279307365,0.160375073552132,0.0213833432644606,0.0534583553671837,0.0855333730578423,0.138991728425026,0.0427666865289211,0.11760838329792,0.0106916716322303,smallTestData
0.0410997457802296,0,0,0,0.164398983120918,0.123299233615398,0,0,0,0.164398983120918,0.0821994915604591,0.0410997457802296,0.0410997457802296,0.123299233615398,0.0410997457802296,0,0.0821994915604591,0,0.0410997457802296,0,0,0,0,0,0.0821994915604591,0,0.0410997457802296,0.0821994915604591,0.287698209285736,0.0410997457802296,0,0.0821994915604591,0.0821994915604591,0.0821994915604591,0.123299233615398,0,0,0,0,0.0410997457802296,0,0.0410997457802296,0,0,0,0.0410997457802296,0,0,0,0,0,0,0,0,0.0410997457802296,0,0,0,0,0.123299233615398,0.0410997457802296,0.0410997457802296,0.0821994915604591,0,0,0,0.164398983120918,0.287698209285736,0,0.0821994915604591,0,0.164398983120918,0,0,0,0,0.0410997457802296,0,0.205498725175858,0,0.0410997457802296,0,0,0,0.0410997457802296,0,0.0410997457802296,0.0410997457802296,0.0410997457802296,0,0,0,0,0,0.0821994915604591,0,0,0.0410997457802296,0.0410997457802296,0,0.123299233615398,0.0410997457802296,0,0,0,0.0410997457802296,0.164398983120918,0.0410997457802296,0.0821994915604591,0,0.0410997457802296,0,0,0,0,0.0821994915604591,0.0410997457802296,0,0,0.0410997457802296,0.0821994915604591,0,0,0.123299233615398,0,0.0410997457802296,0.123299233615398,0.164398983120918,0,0,0.205498725175858,0,0.0410997457802296,0.123299233615398,0,0,0,0,0,0,0.246598467230797,0.0410997457802296,0.0821994915604591,0.164398983120918,0.328797966241837,0,0,0.123299233615398,0.0410997457802296,0.328797966241837,smallTestData
